node	Africa	Caribbean	Central America	Eastern Asia	Oceania	South America	South-eastern Asia	Southern Asia
FJ639697_FJ639702.1	3.063638605319616e-07	4.871016234058599e-07	3.0523436562074703e-07	8.451817951534163e-07	2.869407769644429e-07	9.867232825847672e-07	0.999996452093447	3.3036084871622746e-07
JX649148	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
FM210208_FM210234.1	2.7502011496172854e-07	4.4964546448442266e-07	2.74002052011853e-07	8.172036660882508e-07	2.579098141803176e-07	8.857764559879949e-07	0.9999967434942729	2.969481593982403e-07
FM210202_FM210241.1	1.1107698764035913e-07	1.7823480958299632e-07	1.1066692893774362e-07	3.1412893299241896e-07	1.0407768585569187e-07	3.5775238038736165e-07	0.9999987042340022	1.1982827256144251e-07
AF100460_DQ181805	4.559373624249045e-08	7.252634520351418e-08	4.541584647941831e-08	1.2551558361769993e-07	4.596700878675403e-08	1.4681471011968715e-07	0.999999468085012	5.0081757390654e-08
DQ181804	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
AY858035_GU370051	7.182861469733435e-09	1.134328066249782e-08	7.139964566663859e-09	2.9422446419962416e-08	6.712095732621879e-09	2.3081109750117e-08	0.9999999073217307	7.79651060658839e-09
EU081180_JN851129	7.618292730476128e-07	1.2057750094001066e-06	7.590144165257662e-07	2.075995595708888e-06	7.133793062493735e-07	2.4536388259737934e-06	0.9999912090107738	8.213567993954434e-07
JN851126_JN851126.2	1.2632248595641133e-16	1.9993671225174345e-16	1.258567119265629e-16	3.441984943909351e-16	1.182895978448631e-16	4.0685250256517484e-16	0.9999999999999984	1.361899154352437e-16
JN851127	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
AB189123.1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
AB189123	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
0.507	6.787073985192818e-08	1.0742119767382902e-07	6.761953465056737e-08	3.1171915835904265e-06	6.355475892829733e-08	2.185912578644704e-07	1.3602735609941371e-07	0.9999962217235713
KF041233_KJ010186	7.500967455262857e-08	1.1872175569164501e-07	7.473330092608059e-08	2.0449021499321173e-07	7.023996244978952e-08	2.4158767570117416e-07	1.4992880241903042e-07	0.9999990652886135
GQ868600.1	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
GQ868600	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
AF100465_JX966379	0.0002725459614905124	0.029429270499510954	0.020606766135115813	0.0007426225598337407	0.00038379807513687917	0.9476670661624598	0.0005448750001913968	0.0003530556062608408
AF100468_GQ868592	1.0365143073603547e-05	0.0005937969635103693	0.0001862732011344549	2.8242570390146693e-05	1.2266319837169205e-05	0.9991359820850169	2.0719801867441553e-05	1.2353915169913084e-05
EU482444_KJ189305	1.7658792204822683e-05	0.01052472109216296	0.00541388300105389	4.8116658904574163e-05	1.653598575520301e-05	0.983924731330736	3.5315029672518894e-05	1.9038109510023584e-05
EU920828_EU920828.1	2.1149259528047747e-08	2.6885649949492684e-06	1.7001285898457656e-07	5.762696105767872e-08	1.9804441954064912e-08	0.9999969777633114	4.2277046343321396e-08	2.2801125814285837e-08
AF208496_FJ898451	6.257535459724366e-08	0.9998432098762167	6.368396223961102e-08	1.705175231219371e-07	5.8598375296618196e-08	0.00015624170726325593	1.255761219693507e-07	6.746518278662461e-08
EU482546	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
EU920840_JN819419	1.649771709641534e-08	3.3874161634120513e-06	1.643751002230265e-08	4.49527330395092e-08	1.5448702520403423e-08	0.9999964684759581	3.298491165258587e-08	1.7786304107211116e-08
EU920835_EU920835.1	1.3692374443048645e-09	8.381443069963918e-08	1.3642066644596936e-09	3.730861041016709e-09	1.2821714637851183e-09	0.9999999042259008	2.7370102159225348e-09	1.4761815920144785e-09
EU482545.2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
EU482545.1	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
EU482545	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
EU482561_EU482576	1.9894441384064046e-08	0.9999997611799055	1.982114273424956e-08	5.420775256102456e-08	1.862939766631256e-08	6.505436882684818e-08	3.976471062181903e-08	2.1448280638041412e-08
AF100466_FJ898450.1	2.401183337966956e-06	0.9982980421066703	2.392336471837631e-06	6.542671936633107e-06	2.2484977492285442e-06	0.001680984937365916	4.799540206438635e-06	2.5887262617375355e-06
EU482572.1	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
EU482572	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
FJ639702_FJ639702.1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
FJ639697_FJ639697.1	2.3741057529527773e-11	3.758214644754644e-11	2.3653584500282264e-11	6.471685586941723e-11	2.2231568524596915e-11	7.646410690917779e-11	0.999999999726015	2.559551454990851e-11
0.503	1.3405338155155662e-07	2.1231476221153085e-07	1.3355943095267284e-07	3.659325115389012e-07	1.2553292371040272e-07	4.317530025338789e-07	0.9999984523260854	1.4452790207570523e-07
FM210222_FM210234.1	3.9072850523191533e-07	6.186600085585518e-07	3.892888355221823e-07	1.0657473138011102e-06	3.658890264152868e-07	1.258440452065084e-06	0.9999954899926016	4.212532569496839e-07
FM210202_FM210218	1.2933609396606725e-08	2.0483919510531643e-08	1.288595267313e-08	3.530352084490533e-08	1.2111535491613289e-08	4.165597770530247e-08	0.9999998506812958	1.3944188622214923e-08
FM210221_FM210241.1	4.9849971729723894e-08	7.891245562146361e-08	4.966630144600776e-08	1.3588760848683588e-07	4.668043794601985e-08	1.6055449770412343e-07	0.9999994247048889	5.3743838366317427e-08
AF100460_GQ868542	1.3558653142337345e-08	2.14600649077405e-08	1.3508696024194202e-08	3.694442805378412e-08	1.269711423246079e-08	4.366907979754466e-08	0.9999998435441474	1.46178164274482e-08
DQ181805	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
AY858035_JX470186	4.0171777084803815e-07	6.358192922939483e-07	4.0023729755379144e-07	2.4301062684966877e-05	3.7617303247408836e-07	1.2938328328405092e-06	0.9999721580622835	4.330948055406303e-07
GU370051	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
JN851129	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
EU081180	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
JN851126.2	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
JN851126.1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
JN851126	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
JQ955624_KF479233	5.5249888730055456e-05	8.744691167971256e-05	5.504632662319718e-05	0.004876893418009591	5.173666232352467e-05	0.00017794629622582982	0.00011043098939154696	0.9945852495070167
DQ448231_FJ898454.1	1.842266878476095e-07	2.9158526605883624e-07	1.8354790435936158e-07	5.59755217235635e-07	1.7251208897007635e-07	5.933487621244308e-07	3.6823069019336923e-07	0.9999976467933832
KJ010185_KJ010186	2.708797838620829e-08	4.287357161714712e-08	2.6988175839587563e-08	7.381029987439343e-08	2.5365509763617162e-08	8.724371319845385e-08	5.4142194006266216e-08	0.9999996624885573
KF041233_KF041233.2	2.2719948028601846e-14	3.596005982411574e-14	2.263623911914624e-14	6.190667846315296e-14	2.1275233463919318e-14	7.317536262320056e-14	4.541153527819084e-14	0.999999999999717
AF100465	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
JX966379	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
AF100468	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
GQ868592	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
0.893	2.2167394356873234e-07	1.0619624520390452e-06	0.9999298562907799	6.040100668014493e-07	2.0757816080149302e-07	6.73664245485095e-05	4.430724701242445e-07	2.389875781782522e-07
0.339	9.454483513042487e-07	0.0003970935790182968	0.00020431466246373175	2.5761479794295858e-06	8.853322461744366e-07	0.9993912750837497	1.8904509536759154e-06	1.0192952378380774e-06
EU920828.1	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
EU920828	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
0.744	7.551421496372146e-07	0.9997177639977662	7.5280760376892e-07	2.057591784692487e-06	7.071249082963874e-07	0.00027563970326414694	1.5095099128777477e-06	8.141226102879247e-07
EU687216_FJ898451	3.8838127959591274e-07	0.9997555707919961	3.869646626461107e-07	1.058248967310838e-06	3.6368493831714423e-07	0.0002410369296159722	7.762830916164807e-07	4.1871544859492983e-07
JN819419	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
EU920840_FJ850088.1	3.9256984503307314e-07	7.054956984868112e-07	3.9112348335400684e-07	1.0696616907464948e-06	3.6760714054133563e-07	0.9999958656611501	7.846498586855654e-07	4.232311329793963e-07
FJ850085	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
EU920835.1	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
EU920835	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
EU482561_EU482575	1.9812703175101375e-09	0.999999976310181	1.9739705666756358e-09	5.3985016852967695e-09	1.8552854404478098e-09	6.38470571260748e-09	3.960069608201885e-09	2.1360155242429404e-09
EU482576	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
EU482551_FJ898450.1	6.518755046362814e-08	0.9999801507382299	6.494737485713915e-08	1.776209952815652e-07	6.104241676002937e-08	1.9279888790971477e-05	1.3029567163687114e-07	7.02789702786866e-08
AF100466_JX669483	5.4441059809581634e-05	0.03954326624742435	5.424047830858924e-05	0.00014833924843239967	5.0979265301663804e-05	0.9599812264124933	0.00010881416225104038	5.8693125979114316e-05
FJ639702.1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
FJ639702	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
FJ639697.1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
FJ639697	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
FM210208_FM210235	3.4262834016596427e-08	5.423005825145077e-08	3.413659659351985e-08	9.33604606251672e-08	3.2084143385222035e-08	1.1035215858035338e-07	0.9999996046348346	3.693891388956366e-08
FM210237	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
FM210222_FM210222.1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
FM210234_FM210234.1	6.07703047857681e-10	9.618461998664312e-10	6.054640386228766e-10	1.655861715438052e-09	5.690605331811533e-10	1.9572620004419532e-09	0.9999999929876352	6.551671838217579e-10
FM210202_FM210220	2.535387370656053e-08	4.012904896170276e-08	2.5260460379671673e-08	6.908406228544262e-08	2.3741676829706006e-08	8.165858925722022e-08	0.9999997074381709	2.733411764886699e-08
FM210218	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
FM210241_FM210241.1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
FM210221	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
AF100461_GQ868542	1.0052099913168445e-11	1.5909992412144878e-11	1.0015064062830402e-11	2.738965189099005e-11	9.41294195152318e-12	3.237534030096512e-11	0.9999999998840075	1.0837219138418047e-11
AF100460_DQ181798.1	2.4142068278115225e-08	3.821092476283241e-08	2.4053119741205824e-08	6.578153169028651e-08	2.2606925981594048e-08	7.775566206138203e-08	0.9999997214221059	2.602766164296919e-08
EU179859_JX470186	1.2382243945586599e-05	1.9598029877080523e-05	1.2336622698071107e-05	0.000798965358658077	1.1594882317541424e-05	3.9880160071019297e-05	0.9990918933541657	1.3349348266950643e-05
0.861	9.578822641172294e-07	1.5160907247043977e-06	9.543530325808615e-07	4.392914671634774e-06	8.969724838701308e-07	3.0851030006404956e-06	0.9999871639869973	1.0326968253072194e-06
KF479233	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
JQ955624	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
FJ898454_FJ898454.1	5.382079376816057e-12	8.518500840941693e-12	5.362249754896317e-12	1.466832303339426e-11	5.039844066632853e-12	1.7334353477420644e-11	1.0757440204737561e-11	0.9999999999329372
DQ448231	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
KJ010185_KJ010185.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
KJ010186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
KF041233.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
KF041233.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
KF041233	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
0.881	1.3881789205964963e-09	5.014953051261163e-09	0.9999997156575723	3.7824654087325e-09	1.2999075119537954e-09	2.685856914826999e-07	2.7746300729410445e-09	1.4966013132062788e-09
0.604	8.131188152460477e-09	2.0826593809582204e-08	0.9999991442578956	2.215560029073739e-08	7.614142754657288e-09	7.719960725804551e-07	1.6252240116925655e-08	8.766266782716079e-09
0.902	1.2046533291560704e-07	1.0382309380096664e-05	5.3594468573630755e-06	3.2824059745805543e-07	1.1280526859154215e-07	0.9999833260591101	2.4079920100510697e-07	1.2987425255410617e-07
EU482605_GU131947.1	3.075137482184579e-07	1.8156191266190512e-06	9.89555917093654e-07	8.379036371670614e-07	2.8795959427995307e-07	0.9999948152700894	6.146460642696266e-07	3.3153182301593714e-07
0.379	2.8151692668586403e-08	0.9999936859367408	2.805776601581076e-08	7.670693039693073e-08	2.6361599738461656e-08	6.068162875483944e-06	5.6271923731987716e-08	3.035047115369785e-08
EU920833	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
