,Afghanistan,Algeria,Argentina,Austria,Azerbaijan,Bangladesh,Belgium,Benin,Bhutan,Bosnia and Herzegovina,Botswana,Brazil,Bulgaria,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Central African Republic,Chad,Chile,China,Colombia,Costa Rica,Cote d'Ivoire,Croatia,Cuba,Czech Republic,Democratic Republic of the Congo,Dominican Republic,Egypt,El Salvador,Equatorial Guinea,Estonia,Ethiopia,Finland,France,Gabon,Gambia,Georgia,Germany,Ghana,Greece,Greenland,Grenada,Guatemala,Guinea,Haiti,Honduras,Hungary,India,Indonesia,Iran,Iraq,Israel,Italy,Japan,Jordan,Kazakhstan,Kenya,Laos,Latvia,Lebanon,Liberia,Lithuania,Macedonia,Madagascar,Malaysia,Mali,Mauritania,Mexico,Mongolia,Montenegro,Morocco,Mozambique,Myanmar,Namibia,Nepal,Niger,Nigeria,Norway,Oman,Pakistan,Paraguay,Peru,Philippines,Poland,Qatar,Republic of the Congo,Romania,Russia,Rwanda,Saudi Arabia,Senegal,Serbia,Sierra Leone,Slovenia,Somalia,South Africa,South Korea,Spain,Sri Lanka,Sudan,Svalbard,Switzerland,Syria,Taiwan,Tajikistan,Tanzania,Thailand,Tunisia,Turkey,USA,Uganda,Ukraine,United Arab Emirates,United Kingdom,Viet Nam,Zaire,Zambia,Zimbabwe
China,0.9367540290740379,0.37843919467701437,0.1644042506855995,0.34556713556356866,0.6514134098578839,0.1198796256642779,0.10226852450563562,0.6733637972390735,0.8168237300700522,0.5639857501166248,0.43431671750789,0.8778479562267913,0.556233065618454,0.3539443220821269,0.22357089565222743,0.20515280323007368,0.0670710659142878,0.793955472813999,0.7766507658694806,0.8678573620548453,0.6722401127237171,1,0.384579723734375,0.07413011817722681,0.9224930673342197,0.5136794579981211,0.6928284232006497,0.7553450520069535,0.24777095094637602,0.9581481394971031,0.3164417971763377,0.06516683437181314,0.45735978624204343,0.5258156905555637,0.7585232686086677,0.9781340062766691,0.8440549190356985,0.02127525562671051,0.6188535489884862,0.6490573261337673,0.889584309966164,0.38093717200118227,0.6974552120853124,0.8121580706064571,0.5272251170742932,0.6589713522654215,0.7390390552385567,0.1863402577310832,0.4556804845072083,0.15846323796738937,0.30988071239867676,0.6239878026167142,0.10622649597757272,0.35229243510832764,0.9785910614467624,0.8495388398913681,0.11378576405306307,0.9432793805949594,0.040629417781915866,0.07446666362679322,0.33627947301804106,0.46047654587050446,0.7594675360263198,0.790461153084025,0.7408511119456409,0.39717984653100824,0.4744820305810472,0.6283306049529097,0.9378553085351359,0.014904170123212879,0.22699206684400375,0.3126359859914669,0.1557051972992377,0.8449768295297174,0.13216125837816484,0.09647792146518597,0.6067363458695405,0.9237566605820678,0.32153761356777166,0.6422598990724887,0.38237218559703334,0.4500380180672826,0.5210352103360439,0.7142168647884295,0.09741955846129635,0.8244355753568162,0.8000415755625979,0.7243082223933864,0.40797419259789913,0.8234037064949737,0.3910512988153917,0.5565516400818837,0.33188454110851906,0.2700114524324322,0.22103585062935893,0.6243065669326595,0.5510668561970687,0.4029738745318169,0.6492475011392072,0.5821612043021294,0.5481419694724824,0.5331066331020803,0.45323067422754215,0.7672020793724807,0.47151345780376963,0.4265251976012906,0.6643785009134706,0.9652599127637674,0.14377000987926425,0.7424775948739057,0.7899983856426822,0.6302276222094438,0.3115971457329145,0.7214539836542818,0.7467898218107413,0.3228022379902077,0.23818269092231337,0.704498043726852,0.4368828243361764,0.6236825005949777,0.3564868667478007
Colombia,0.41034138510311313,0.8985608508940932,0.4276156923040867,0.3580678712400944,0.8715000110937143,0.0920715451926809,0.5928477815458272,0.5098146035422583,0.5856437346506468,0.8436446501828848,0.19719907812986903,0.5324912636241269,0.8197480090909721,0.8038597714078438,0.18223773092335604,0.7163525465090477,0.65393042419065,0.42009703694735023,0.8891531075991557,0.3470477440007278,0.7137013496883812,0.4702360023135952,1,0.0533433960609645,0.876489801703019,0.02440912693350661,0.5296857207063783,0.6699523809981969,0.661083351572476,0.03004643606974955,0.8379505293425743,0.5549042165728165,0.2675133913908614,0.07793219563955056,0.2591417965438818,0.01398036935878122,0.31050034404749893,0.5238311584127777,0.5660155179340579,0.07454769429528862,0.9385637869278854,0.8143658430252771,0.9854332464759701,0.17340312598124075,0.0347483375660822,0.9909032906042018,0.7372176966896506,0.6133134277290011,0.45709957010795377,0.9208714135269309,0.7983619315463095,0.2803374763667079,0.9143021854456945,0.28826016496856777,0.4502151660856172,0.9462243067590611,0.764163635511336,0.9495496016128917,0.8813696341987887,0.7467125790358704,0.9151288988581475,0.4666569945404545,0.8096538584247943,0.22818992348232903,0.7713621433133039,0.7462662486802406,0.4708747188707275,0.501574307867713,0.9706909548945593,0.16032955272837113,0.7880908130531595,0.9558267777067371,0.934605267839639,0.9088406332723445,0.32836499083771153,0.2313644953333358,0.1274412493588467,0.8152242539060417,0.3709070645477749,0.26304734904806304,0.014083033964386149,0.8678592307375708,0.7854712066829295,0.961388612317517,0.8020689172153619,0.656988085647539,0.04172014189791062,0.445986901598996,0.16525740504059472,0.9050448940743476,0.9907981639168781,0.2840473366943831,0.27931628213409854,0.48047194518993763,0.5506112549106311,0.6560143852288911,0.5353416125765663,0.6550966273922798,0.04469168302090054,0.9150666001203716,0.5172453837850214,0.8590312016767313,0.8171439715133303,0.19694021619549307,0.8442443489497833,0.68574374379761,0.5757863136721313,0.8112080578832491,0.6296918114268024,0.3746430141031558,0.30947726502718365,0.8856082760980648,0.7012769830249519,0.8102953684215287,0.4826454889925761,0.9918544517999762,0.2082505942641607,0.8749151688882252,0.8697839749990305,0.9797753694204475,0.6048653735157751
Costa Rica,0.20635263151101946,0.0914060493152552,0.7620527464547674,0.32543524284826264,0.5553923497798584,0.4910258454917774,0.7469076167427205,0.5967362463295525,0.5570138114689638,0.23579115902199954,0.8587678241090947,0.10065375213719263,0.9098430874920869,0.6768850855618533,0.13137165291467756,0.6387345413768775,0.4258127289818391,0.8414501515106961,0.35355932426128334,0.19487583726774405,0.2097850219404982,0.10112295823443718,0.37707840817351224,1,0.50122308774881,0.2075425837955649,0.6794182982729987,0.07828453477913355,0.755679607671822,0.5495618811173079,0.18670592464406865,0.5378590335736146,0.4187039096467807,0.5657102318201017,0.37840762127746286,0.6603089812502357,0.5886830606844414,0.8852287373651421,0.9662561481685369,0.35357769067543665,0.2741281763860711,0.889722026195008,0.8087071943876587,0.032427502293212784,0.7448023284233937,0.8854690499096083,0.5061728274953611,0.049985889917969595,0.5739269467417623,0.6626979647888246,0.2000653958934644,0.734845274183952,0.9059206315243566,0.5315533563629409,0.21473679559093728,0.3270223626036567,0.2269201525119774,0.8025854461118255,0.7606987014201991,0.5861724396766906,0.2987119276227038,0.7668803739612329,0.1804043902535778,0.7493559632908966,0.13688505310426347,0.8680617092255908,0.38616729576575903,0.9742908341321139,0.9612440504781523,0.3104119091275295,0.25572361528862386,0.5205957525660906,0.07247286275130405,0.0022692234560609537,0.876881358902241,0.709829186983143,0.23883312863734663,0.08246523981302734,0.6307900457062671,0.2794755259622089,0.8859451564538455,0.2684547152023036,0.2721375179691826,0.00763106836955052,0.881232967751359,0.6066741388188732,0.20274234811946867,0.19873126935930152,0.6721347616954796,0.8311643979733044,0.43226417450749255,0.5644121799413945,0.9170110018916483,0.43437253519431407,0.35704680146229173,0.40542109397551895,0.3335256957949452,0.0783144486997418,0.04024323129071128,0.21874850319681827,0.051404334810016494,0.21919618806514474,0.7455645351957613,0.02928488240661764,0.40526458904626395,0.23205869736484297,0.047827769623446925,0.015813770231467905,0.838035789337942,0.021143585988353863,0.7490485137912439,0.9749790424224062,0.6272157756999931,0.47497695800899886,0.20727870898435485,0.4215405621016872,0.5068899233799428,0.5864268066458991,0.18860554973812937,0.5598868149057368,0.451807456618182
Cote d'Ivoire,0.5690518081441148,0.6912170012967617,0.3971901965630841,0.6553811375520208,0.49940954401022597,0.31996718344421415,0.12838717731555072,0.31904605877373815,0.7712295727547744,0.8857124943309242,0.979093311230977,0.8492520282121179,0.8417930295059094,0.8324581635234977,0.9428482381374681,0.676472568903985,0.19611263532506062,0.2899604875453182,0.5211140322058515,0.7157764306729337,0.41551237107055217,0.14972479338292632,0.5536910105839714,0.6956507677227579,1,0.05674295454471312,0.04912351128123338,0.5216022378055013,0.8562115938953706,0.05735049521925628,0.35186848128592874,0.7635877576105882,0.3031131322358557,0.7833510824319464,0.04624056734020987,0.5706162569482939,0.13102917961160476,0.09711945123844334,0.44938258885103655,0.7825466069133894,0.4755284855442601,0.7294197390876499,0.7975558799867826,0.37562596713235885,0.256273007939955,0.05473369427855679,0.4629111707906888,0.5293859026054796,0.6541907658389607,0.5609290180019729,0.660459865556369,0.37159450899569946,0.8945008974717182,0.7994384312598423,0.6965877513340664,0.697385005317306,0.18916801453891363,0.3467970036709904,0.8658434616187729,0.09432990970644206,0.8664855139782948,0.4174785366739071,0.27708011539657407,0.2514129246688066,0.4999581561062104,0.9361594709660157,0.5717912806314588,0.3575440199124128,0.717435444154637,0.4334216260755409,0.01550600420476822,0.03948547441012451,0.5758634343674552,0.1924849188422616,0.33448097556495315,0.38191407433771596,0.39361803866047895,0.7921624270165849,0.012747607782941706,0.44291435865783246,0.4465628056559878,0.2879544419097163,0.5303794056993995,0.3171974812640328,0.08361024585740828,0.14157676290894383,0.562582252459786,0.7534157945060459,0.7323611121421042,0.2653481422661924,0.6468999871407027,0.1090486974293785,0.06828501885249094,0.2422502124297249,0.49468924848097073,0.13941453442825213,0.9004267853729143,0.3377521299393319,0.9358899099850584,0.9315863702661588,0.3827432316908408,0.23769992224750358,0.759562011463042,0.3335570303740292,0.015986105379536264,0.7251650410308691,0.8673866492274929,0.10423167953212809,0.13694371690162954,0.7952342266751616,0.8505423262711187,0.27889123714122943,0.5948838601851992,0.5298893203293299,0.22650399400933074,0.8976960518710917,0.13488865261624672,0.8942264182815786,0.8397138255861201,0.2349864011905437,0.10002856790548653
Croatia,0.3155563677848997,0.1641809639839672,0.43452558912774797,0.5555948019633615,0.849497302644033,0.5714664428825458,0.21139362550433483,0.14941650113864846,0.04235667299782564,0.9087771987147197,0.37879473935157504,0.24826187364110508,0.06785588047268176,0.40812746276847145,0.6926181521581057,0.17324569678813861,0.835679254428071,0.17068509412207367,0.6446826653054424,0.8627731648943351,0.6628860680268711,0.7042094034890837,0.6997894744005599,0.02108030303295383,0.24540666854267335,1,0.44485807413004186,0.2615704319886424,0.406624360977067,0.5036421958752599,0.3346552471860297,0.4767465047501568,0.7658516939714135,0.06405485672706013,0.6148309785103511,0.7728000109066794,0.9372715133395552,0.6376446029488955,0.8086494243488204,0.8489903093288691,0.3329324055749422,0.7122494429249935,0.6705268339424293,0.17226164552376433,0.24971300361999305,0.06379898480560853,0.8372722815555209,0.22470427126890935,0.0543344075273251,0.8025307013451932,0.27678543000782607,0.06264897549136206,0.1771784493732308,0.15567976225962954,0.4750144133172777,0.6430295558464898,0.9747414167862197,0.5206688263295526,0.7053496301935112,0.7361074381342472,0.5553889051186727,0.9715865154359344,0.7097856803533662,0.2268427720982994,0.20803007505276538,0.7897643723936271,0.7711468188258452,0.10870397492299733,0.7274807164131365,0.919023528456571,0.9033303829115723,0.42033158250715685,0.5102496237753585,0.7458289029241525,0.3501680003476102,0.8832972534476543,0.9953680909546858,0.3634075822237498,0.0841902331961476,0.11704032997593639,0.777458293418473,0.6845351747536321,0.7054249062783081,0.20963659611453866,0.10168037701329224,0.8267839697091225,0.6108133341408432,0.5302370073493796,0.34644237709835124,0.2852307473360104,0.0021742106169831965,0.6984851561062171,0.6047481117956319,0.28619274643102466,0.8340258670773106,0.389303604609894,0.49073799879673463,0.14629719210670977,0.3335248893298447,0.608933397771142,0.9479184803563361,0.3073640897004689,0.11542354620923867,0.5445985812669657,0.6064224528283056,0.8684411820283033,0.6799319563062738,0.7139121391232585,0.18852861282673872,0.9218766333774582,0.9369500611441594,0.03259028793331065,0.6186374403040044,0.2857011556332959,0.5803454810790923,0.11055194275259694,0.7152870964691164,0.7676368995643131,0.5635997619304893,0.5228720979495048,0.6388558818235522
Cuba,0.12526562586375434,0.7632212868300775,0.4854408342569301,0.6156975153867037,0.6322528074772064,0.3080462084106964,0.32870295294745466,0.35041959949622103,0.10700012986255025,0.6000463009694911,0.29768993190835913,0.7253683462421614,0.44133482849055994,0.6336760025352824,0.9225232834651764,0.046163667625627736,0.6821971265823495,0.21910108867642752,0.8662033335524436,0.8541589755720937,0.8147628557458141,0.09549339650158906,0.4049605547558135,0.6689938800601347,0.17351886830411356,0.6952056284281458,1,0.8715324865938675,0.8895127933800311,0.1298637041319859,0.48186975614048755,0.5039298370617634,0.15427786984177316,0.3257682524974247,0.8357637295449645,0.4305735358529771,0.3661231577187358,0.2297943257249938,0.2174447505695164,0.705702702101845,0.768418818343538,0.5455658954999283,0.30204950889351,0.5434390845003236,0.8258241424008178,0.3862488473335235,0.8825743207178632,0.6981517103165498,0.4749352866740485,0.1303274703461279,0.08135792646600415,0.1518155541732914,0.5817554587435599,0.8671835303164892,0.7452327793967936,0.5658258261381941,0.14814503885049513,0.7781016627531037,0.636546542013789,0.30508940121705963,0.42813706015006325,0.0015040271303607966,0.5741669379618082,0.4122285757605303,0.5369787122192045,0.8566448442847328,0.22116297962895382,0.3260371517760412,0.9045945708321704,0.9220775453408677,0.5924011360734326,0.1877891229674037,0.3684705136176576,0.8413381286854202,0.384605769599789,0.2947471112388783,0.9295592515279626,0.33420791787751747,0.061074554152880434,0.8496795824069117,0.6256030193344644,0.642848415058095,0.9899832756835071,0.011763377695141575,0.3209611970074566,0.9135168958001244,0.7130370721753784,0.7549493091290204,0.432767780915984,0.9978983991412812,0.1542148959061842,0.28949955114494885,0.3773991591665007,0.42855288863654584,0.9171322645547748,0.08279612313094686,0.6294247148186967,0.8281122066872482,0.5414873928069521,0.1918517741792951,0.7990617458407809,0.07473267970113873,0.897799510352565,0.9341234397335446,0.5892016227948056,0.5076794627500075,0.5684436876514937,0.035906034460600034,0.17084911902966904,0.48253577401753633,0.5948975827224219,0.24380461626720584,0.9212388375543215,0.7001171281413382,0.5862663736756671,0.4213401758858817,0.9497725679445134,0.8529004703099827,0.4543651115429477,0.6355407556540837,0.7864795068998585
Czech Republic,0.2751782468172326,0.9339883360276127,0.5655776618588046,0.7265345752250922,0.9781315498132804,0.3469248639186706,0.646437622068008,0.37586041825833805,0.09388384059432364,0.8295512686076052,0.42775352730341265,0.27373027402777883,0.45482142488504385,0.029024941721679243,0.7794048029492352,0.2867564995004179,0.7856546886623763,0.8962427335941263,0.20604735892825476,0.2927036230747536,0.5346132056177384,0.3687132406818433,0.277539435903267,0.35977214623646103,0.5056142932510711,0.20698352799649566,0.6297635713257489,1,0.711788794279606,0.004353861271537696,0.5354705972123218,0.6259668933992627,0.9712294916910321,0.33866529536948387,0.0064516861668707515,0.07793096271048083,0.2018402157553102,0.8608841974511325,0.6816656815243938,0.04559923020209178,0.3205500196150298,0.3397790426818684,0.6909700533594678,0.9031443420201007,0.3727055922498832,0.9599730890764178,0.7869259613524636,0.48773150844771707,0.09994714858419729,0.11058347768551624,0.7708939538451174,0.8402654803052537,0.5121406327931376,0.013742965087839898,0.9696027767255444,0.49064885426935323,0.21223924478964307,0.08998888564522478,0.7023691716778149,0.39926355860658946,0.20393749282300289,0.28468820869706124,0.20991621107994962,0.05977515922475607,0.4796414553185889,0.9476030498173991,0.9249668540698894,0.6112383071087476,0.28635713624380277,0.4372688266798116,0.8761334856067932,0.5365339010036155,0.10167964290212816,0.3913327913657876,0.32271538012277345,0.4308856137957222,0.9456984121107045,0.6568085377703301,0.0736264218199486,0.8423552079824673,0.10043391234343446,0.07898334048395639,0.25717576825076505,0.5288930861647153,0.1813970989462611,0.4299773151307843,0.7746374809596626,0.5303375130415195,0.2348016808497947,0.377146052055529,0.06387541281634079,0.7156453217440503,0.03337154960965327,0.39991582551523497,0.19569151918614136,0.27136595168784106,0.9164770534385249,0.8581700717489368,0.9742640500262736,0.5198768187698287,0.5676670737696147,0.037270910203913266,0.5828793344154648,0.8609034611187679,0.03410596050400372,0.8137154275572261,0.03802423190761883,0.8743137238092543,0.9863206258596748,0.6304194654711672,0.6260168606979373,0.6114276393196185,0.9586222422287215,0.20063999704699276,0.7888382394329742,0.15141100204890467,0.04589265703492573,0.38876613530843973,0.7227197856967935,0.7366168346291071,0.6925414565943301
Democratic Republic of the Congo,0.0356531541621572,0.09751045265027058,0.3130264029932386,0.5474493333901554,0.24061675662879323,0.28246062838901076,0.5629491090170267,0.20850824636789456,0.2224268544333886,0.9429526980574864,0.40252097550139687,0.9907298628728867,0.8797696586093718,0.5503705976487445,0.427640454239251,0.4471554323279907,0.4568351935351247,0.1564284117769067,0.7169932845359094,0.5815997133088802,0.037641683240941526,0.739365045021414,0.09716607536454269,0.5228096149549676,0.6624453746848306,0.902547197135172,0.19134611710547678,0.36730246200184935,1,0.1743500774470792,0.7334672630210421,0.28947803048940945,0.1224898541742021,0.5661206474508693,0.49028299482675985,0.7313183830515048,0.7259945477302399,0.5380312416391,0.22589620841250113,0.31784120812110384,0.9524911664419987,0.03480414757640038,0.7514346010920154,0.5464125321553546,0.01633108981787179,0.14432164644396406,0.7542367065650718,0.2376005614624248,0.6032639941544122,0.3044953655342445,0.05862454330380362,0.6796332382297813,0.2694200083325665,0.5048408158838706,0.4622478587660769,0.18949437801785318,0.24666412298478013,0.9367003924557972,0.8927703436829649,0.19780605422200248,0.952578752751612,0.4730021064118175,0.08058356232393216,0.6359144654255847,0.3526049019787667,0.9573135071742221,0.15552020876193218,0.7679642924919646,0.6000968662534936,0.1739503647914371,0.7385387420778985,0.7883836548788123,0.5581137935724998,0.32027806283396043,0.4574667868105612,0.08748337635392067,0.9828747374479425,0.12762478485453477,0.36172932535524827,0.8916909951154354,0.6673753065779433,0.12214283483575517,0.5672042198295169,0.24684608663478336,0.5051304141295061,0.09538516878866199,0.8776054220327588,0.48468924019063375,0.6584826867473629,0.2279999590612839,0.6049373885255803,0.7313217299575844,0.15121272201471525,0.45674390201441684,0.7947180796039037,0.44203773075581054,0.924322439125518,0.19939428763648892,0.9640136996378644,0.7625214375666851,0.33336824456316116,0.7396666743858836,0.9611357009558423,0.6700897731757102,0.6175218333508441,0.6567692549971841,0.762020393636909,0.24429075171694947,0.6051650068297137,0.972777197164368,0.5978309279973775,0.8762539793109487,0.43662937187140594,0.9322136925773062,0.6272123518095691,0.19892397508953896,0.61755269669665,0.3216938379934242,0.7923708538712742,0.2819382294457602,0.23189838167150223
Dominican Republic,0.31269421378454987,0.6710356428934539,0.7998318578323798,0.3479287279944483,0.9750773038990024,0.29300396273735996,0.4802985331528591,0.4195216300315918,0.8900727687845686,0.890185791392848,0.7459467495689777,0.24891865394638746,0.2210107913691487,0.8074246673272303,0.6028525497539393,0.8617498670765915,0.9371731332516521,0.2711134027534646,0.32110896847004466,0.6183528993418811,0.4802212615005266,0.32404942833541284,0.32304957595836037,0.5110585422836276,0.35396385258869467,0.9349827857440217,0.3437323852638554,0.09042016419180188,0.20378658095070978,1,0.8144877936768479,0.17778724821464253,0.5331274683356229,0.9514179776188759,0.15968715125944433,0.5163442927739791,0.9776145914390058,0.9126238952167003,0.5114493143090751,0.23815205646176862,0.22708454121880894,0.5880755315147959,0.7351517463922815,0.4058572719744795,0.9713922047251121,0.2407967545485571,0.7910298268072078,0.9745981261354545,0.4772139170840237,0.0862963095505519,0.4398880217255241,0.23311835377183088,0.1689953478682733,0.9618981259759162,0.01289290262485454,0.7176696586392786,0.9900148015049307,0.03403383516098757,0.2850587508010397,0.42996945369446193,0.6741393085720839,0.14375075422675498,0.1573855736806531,0.6479759606292158,0.6895999281480087,0.05582935518334908,0.3387748276449347,0.5275676994810714,0.1448302598803587,0.11605454929735437,0.8991688364706752,0.676817131832097,0.8232665843648309,0.7596330288520917,0.9631278268051325,0.013930716551488476,0.16010728412492403,0.8750060250440257,0.8558609678181424,0.4960226666370485,0.014711169232598853,0.7615515532823459,0.5314499132541017,0.05709730839002547,0.3688738036313811,0.9312880427685214,0.34384767672415695,0.04485884925334338,0.9736325598431798,0.11430765420330413,0.7625338032204,0.7818243601894136,0.7807024819348019,0.7235031298003586,0.7196411615663344,0.11507047039069762,0.5007795870147775,0.3440803571806642,0.06242653094348105,0.8008822442662166,0.8058096195884711,0.9846496832824296,0.8767171933909661,0.535775988738734,0.9999288763127788,0.4307692357002456,0.9070220247538222,0.9891383095295957,0.8089284563225572,0.25313090756465173,0.6959593321353885,0.7845402868693998,0.24146111597968645,0.06742909096721483,0.2109212258616957,0.9071422824244467,0.08342627121265289,0.7995052984476869,0.9045983519156157,0.7524633082396792,0.32113073899175304
Egypt,0.03515611490296744,0.2748420582746657,0.9096104895047845,0.8020851369382423,0.04989338253025344,0.43584167863406553,0.6746184055903103,0.10774560231130903,0.22463077451675073,0.27462467381440614,0.29433939862761294,0.0015335027170514381,0.8451314148224929,0.27726907329988315,0.4834836139798625,0.6778398274055953,0.4423974560328897,0.08916300011827327,0.944744982347277,0.6331537098867058,0.5610352998609431,0.34815712964597645,0.01715358100318287,0.7933483271178898,0.8982828025604935,0.9109671806928956,0.6936552893955916,0.1137938161549219,0.32747798753670565,0.1304609656200677,1,0.17045260465703682,0.1802246694016102,0.3301302564878257,0.37965490302597704,0.9233109280538355,0.6930404904988519,0.7879927415154029,0.9524136945683391,0.2343336308777656,0.9068095990054545,0.06247329445568761,0.8836936615783029,0.18984739495300462,0.19142632413519012,0.7306068290605706,0.09392161467338955,0.7176986248131916,0.6764522018772169,0.5357657333082472,0.4749094496648034,0.49844351038116796,0.745149531473913,0.5387602259694626,0.525899590356767,0.6102381741657765,0.04601265464582316,0.4635071662499418,0.8980639053503361,0.10389536012809697,0.32674832432557377,0.8134429164663453,0.1992385298429623,0.43822199250333393,0.9917308956833728,0.6401261036534575,0.5847940277489048,0.16211584185086636,0.25727268715849494,0.8339695409922045,0.6021140367477991,0.0061451588267217305,0.5877552599023156,0.5190881731713654,0.5970050095281324,0.3629310009226736,0.6764547725200305,0.663773246900288,0.9748346744169398,0.03258641932026951,0.8208579369810527,0.6022127557097009,0.005703689603409612,0.2703509230444635,0.8832780088312793,0.04306425199186059,0.904367340202386,0.2736554334064325,0.47244298868176104,0.6489261982143983,0.25381359263121905,0.4336213727111403,0.4256094399979481,0.32772487011002627,0.04820624723900235,0.7098383289346658,0.4390965195253602,0.0672172551020288,0.9314434491427332,0.030408981227297294,0.045649972652809234,0.09921011717435102,0.9252091168664208,0.14123506544564812,0.28557127325460196,0.31326730619058296,0.43637340606992037,0.13772663835359156,0.9629753751694861,0.5111340632918386,0.3757833117091035,0.5404010490328517,0.22016004559681823,0.6686773544461532,0.5362145593498399,0.0764957738454436,0.18662402369126962,0.5999263068931155,0.16269973106891245,0.3191068312585872,0.13950370062788875
El Salvador,0.975572579019126,0.8896761401849018,0.11479885931229972,0.6956873140244438,0.39130289873955726,0.14295258158177515,0.5131615358047209,0.9371626379746375,0.4683325724342934,0.7101918516654634,0.9294466211311005,0.10369386262975466,0.6021002676922065,0.3078599643462646,0.7324104175498625,0.6805698989410093,0.16007019185163762,0.04412733683717551,0.8910765597221371,0.5897142485379244,0.952135853674061,0.7681589201433252,0.1437926942366613,0.47204316899272525,0.3366270448971813,0.03291669026341604,0.6232276355763602,0.8856054053314986,0.9604825690666754,0.5515453639810081,0.19703036646107763,1,0.001805580387618022,0.6710441560954749,0.11406938367418817,0.2638450452742851,0.5520962220702103,0.21445078991014377,0.043887586396428646,0.2587627628895196,0.8863479566669052,0.579895239451866,0.16023921191217294,0.9357914108116122,0.9301352229070126,0.3190164719070858,0.28468300843739136,0.31579342222520945,0.7688028106314084,0.8893612951348083,0.2913715810587033,0.338248220625441,0.2697707364852382,0.05212791548441875,0.0550446284438002,0.8945740369834194,0.7260521790976757,0.3795341417518556,0.3474505658069563,0.09235967386997701,0.3770601437783031,0.9383050407380916,0.6581096667871318,0.602469831308242,0.9648742416990309,0.9596240021503208,0.5846828751310461,0.17849362209312358,0.0781894842980343,0.4561117443491064,0.01544131444171315,0.9183653274636331,0.8375384890437101,0.856627523045941,0.37365144441892884,0.46159599827214426,0.2329808203929712,0.6984112695886904,0.349176558876491,0.026466408050177415,0.8750861828487804,0.25379104030879407,0.4759679023952891,0.8970914401682162,0.3331200256044795,0.10385626130634629,0.1839453263458034,0.8546198293658102,0.6595387689610733,0.33653229773085747,0.8609171289114971,0.41407450527827305,0.13136582123903817,0.03163275744299443,0.05784145252022266,0.7541424680772922,0.450683698148311,0.6395993500500367,0.6820689753181489,0.11432834082636867,0.9409716156380152,0.46884666730975555,0.26282316075436907,0.8937702825547806,0.6314973928686327,0.0015843020692560827,0.41437455990136685,0.6918385940865251,0.5730642986429622,0.24309902070606215,0.21641932791979912,0.04213588578595184,0.1618809484947864,0.07113936899768802,0.3404283256820687,0.6026507056437344,0.04385870802831715,0.5347882647578058,0.2624406047398965,0.5958469110179528,0.7105790524645599
Equatorial Guinea,0.6404120093609863,0.9897177099484598,0.6104115981031366,0.28805263042929996,0.3921303009463293,0.9143363824889313,0.8851156813700984,0.5606740712314225,0.9176941207166399,0.8300939779875303,0.6541982643288531,0.955204753004166,0.46144509905447295,0.535488225012555,0.38929131226598224,0.7658202737629669,0.03514183167370222,0.9759413287525175,0.4045215592967071,0.1323973697473404,0.2662469506424229,0.11628437476545361,0.2085548415159857,0.5089030258806452,0.8839664443839018,0.6436731889614252,0.004997994565554387,0.8764098452014618,0.9815580307641824,0.1925879878658051,0.7315476800064399,0.8644101679901851,1,0.1468309318841461,0.5979861617472437,0.6424862013488946,0.9024992340958066,0.8351560472547863,0.18140618770597838,0.2985658826111873,0.06336830225891354,0.47566563911483395,0.907362044019898,0.7567246663927485,0.4836529232039064,0.7898624376778296,0.1747256213751186,0.3455593915940317,0.8362566496484842,0.7897466100626073,0.5621408212127509,0.7506934130971241,0.9718444612647829,0.9751569947158947,0.22782461811824284,0.22634918961854178,0.840708790576556,0.5426075606145846,0.1313279269300014,0.1476051524273494,0.3980934912898676,0.08230763462698787,0.15277568423210852,0.30324382586080323,0.3142669929939692,0.31952484542444426,0.4505630191056069,0.6077812004721962,0.6161144769117801,0.6203278726098548,0.050602230645607094,0.2512425176034644,0.5290701202878986,0.9488683439160684,0.17950768264359918,0.27706818826304136,0.23660457889996467,0.7603139172064304,0.5462756633663698,0.692349897128929,0.4247168081575785,0.39689923381601455,0.14423470663795324,0.6223081605318563,0.5121356596946794,0.6157270149118088,0.10000594059811752,0.4208726642812004,0.8104806749826502,0.11193587742379074,0.8248307782011678,0.24647324249244962,0.9965061796318855,0.7133500134447575,0.27071018634106403,0.47410624427268944,0.725458794155472,0.17776176541973598,0.6430258216651595,0.47073606138809576,0.2201215864137428,0.007273173012664391,0.5637969903678128,0.6902196545202688,0.7366381098081911,0.3043084546290231,0.9121624903832918,0.7697513241804216,0.16066034566486975,0.29967565538790153,0.9622973448311875,0.6979821242631667,0.3129014613658303,0.9083898773157181,0.14769117948004884,0.7669934657226852,0.543632421593162,0.8115431802262891,0.03841085410286804,0.05991226372494751,0.5051532897555675
